fid,max0,max1,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,max2,max20,max21,max22,max23,max24,max25,max26,max27,max28,max29,max3,max30,max4,max5,max6,max7,max8,max9,mean0,mean1,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,mean2,mean20,mean21,mean22,mean23,mean24,mean25,mean26,mean27,mean28,mean29,mean3,mean30,mean4,mean5,mean6,mean7,mean8,mean9,min0,min1,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,min2,min20,min21,min22,min23,min24,min25,min26,min27,min28,min29,min3,min30,min4,min5,min6,min7,min8,min9,std0,std1,std10,std11,std12,std13,std14,std15,std16,std17,std18,std19,std2,std20,std21,std22,std23,std24,std25,std26,std27,std28,std29,std3,std30,std4,std5,std6,std7,std8,std9
t84,0.912922084,0.91292268,1.363388538,1.326124668,1.266591549,1.227482557,1.171422482,1.090381622,1.022572279,0.982774854,0.958160162,1.032499909,0.912909746,1.22661829,1.626594543,2.175268173,2.587032795,2.850132942,3.000765562,3.141771793,3.230111837,3.140385151,3.004318476,0.918274283,3.032613993,0.984554827,1.056308508,1.134323955,1.207792163,1.273397207,1.345071793,0.263009232,0.262954706,0.12082941,0.106657565,0.091838942,0.081085654,0.072997692,0.067630475,0.066336311,0.072722211,0.105736572,0.326778842,0.26304112,0.729097777,1.183939137,1.56336188,1.832520182,1.99805751,2.083106865,2.156501801,2.197034298,2.128456215,2.02395947,0.262557001,2.017148567,0.2553088,0.236570422,0.19878727,0.153374918,0.134936226,0.128621471,0.091353804,0.091258489,-0.033492554,-0.050471652,-0.067695089,-0.078149766,-0.081186429,-0.07789088,-0.068671852,-0.053851217,-0.021778649,0.097770855,0.091444716,0.134881467,0.129395649,0.125212073,0.122489393,0.121164083,0.12084353,0.12146619,0.120587111,0.114909209,0.108054936,0.090533815,0.105019383,0.079750642,0.054017305,0.012454638,-0.008808083,-0.018786127,-0.023939509,0.137291012,0.137305066,0.308158102,0.305690009,0.299040176,0.290751985,0.278767373,0.261255783,0.241304904,0.224369944,0.211904157,0.145274879,0.137281418,0.162031187,0.333534772,0.497248995,0.616380385,0.689913713,0.728345134,0.761167403,0.779963661,0.753831562,0.711886142,0.139507028,0.710932613,0.170044676,0.209627174,0.249631603,0.283537985,0.299191612,0.3060103
t85,0.885096014,0.884991944,1.361979604,1.317109585,1.260445595,1.213830471,1.164903164,1.089484692,1.019177198,0.974691033,0.953867435,1.067293882,0.8850559,1.231991172,1.691930413,2.239271879,2.654227495,2.912408352,3.051865578,3.180795908,3.260126591,3.163646698,3.011873245,0.890349567,3.019814491,0.965507567,1.055022597,1.149922132,1.212248683,1.266358972,1.343520045,0.269034134,0.268979855,0.120647909,0.106108192,0.090746007,0.079385351,0.070654795,0.064734277,0.063103633,0.069625771,0.102879637,0.324805191,0.269066163,0.73067345,1.191064119,1.57704677,1.852371057,2.022673608,2.110778311,2.186211809,2.227730975,2.158435675,2.052553959,0.268620745,2.045071626,0.261620697,0.242367812,0.203150126,0.155446575,0.135350719,0.128603092,0.101117052,0.101279527,-0.033016693,-0.051159054,-0.068554901,-0.079284541,-0.082461074,-0.07928282,-0.070041351,-0.055426534,-0.021886809,0.123508833,0.101130784,0.127975598,0.120850943,0.115631916,0.11278899,0.110794775,0.109356418,0.109357752,0.108234353,0.104108706,0.098515421,0.099648014,0.09474352,0.083588958,0.059760053,0.015102994,-0.00941573,-0.019472599,-0.024072414,0.13515863,0.135172424,0.308256951,0.305654098,0.298713197,0.289963174,0.277346068,0.258993037,0.238047213,0.220171713,0.207806727,0.14423289,0.135148881,0.168431921,0.341250651,0.505628463,0.625499346,0.699742538,0.738649841,0.771733404,0.790586501,0.764191972,0.721969851,0.137318195,0.720896999,0.167543215,0.207475662,0.248293558,0.283138983,0.299241499,0.306133081
t86,0.882190228,0.882218838,1.343524933,1.331507206,1.289468288,1.24029696,1.172400236,1.082003355,1.018892884,0.992217183,0.9701913,1.057359576,0.882231534,1.256411433,1.676283002,2.169936657,2.572496176,2.838932276,2.989397287,3.123322964,3.202465296,3.105409145,2.958578825,0.888340771,2.985651493,0.967263341,1.056713343,1.14007163,1.20757091,1.266657829,1.316707492,0.257575201,0.257520069,0.089086748,0.07496341,0.060700571,0.050703688,0.043795841,0.04025349,0.041147673,0.049438332,0.081879265,0.311102812,0.257608153,0.728586891,1.202515583,1.601111562,1.8867844,2.06477906,2.157929157,2.237096633,2.280709961,2.210399838,2.102939923,0.256893797,2.097335484,0.246436093,0.22287395,0.179353584,0.127036704,0.105188107,0.09754735,0.091639698,0.091566198,-0.032024886,-0.048243966,-0.06587933,-0.076814502,-0.080542035,-0.077978477,-0.069910161,-0.056001421,-0.023585191,0.079360865,0.091534495,0.120120242,0.114303827,0.108877189,0.103737503,0.099609852,0.096553445,0.095000379,0.093398444,0.09002541,0.086008176,0.090670593,0.081986651,0.079173386,0.059556719,0.014967094,-0.00868525,-0.01832306,-0.023326417,0.124264765,0.12427653,0.271648921,0.269254326,0.263365241,0.256255314,0.246152991,0.231476988,0.214979014,0.201589224,0.192936699,0.135581066,0.124256427,0.15852696,0.31650736,0.466225048,0.57504995,0.642464567,0.677990026,0.708661316,0.726127591,0.700966689,0.660620106,0.126084309,0.659450775,0.151967207,0.186507262,0.221606527,0.251721977,0.264686483,0.270101509
t87,0.879271209,0.879186809,1.348754764,1.333264112,1.29194963,1.244266629,1.179424763,1.08734715,1.014251709,0.982684076,0.973337948,1.081162691,0.879285336,1.217633247,1.61349225,2.126217127,2.509305716,2.75742507,2.895109892,3.023421526,3.102126122,3.008261681,2.856918335,0.885062397,2.883509874,0.968963921,1.053982496,1.127287507,1.204707146,1.277484655,1.327569127,0.241014638,0.240960177,0.076995046,0.0631334,0.04971699,0.040593592,0.034824367,0.032734362,0.035063114,0.044224579,0.07472865,0.292255773,0.241047332,0.703102771,1.17176882,1.567685179,1.852220885,2.029428008,2.122108772,2.200939379,2.245096232,2.178295306,2.075994757,0.240492734,2.072034594,0.230709983,0.20545007,0.159476053,0.109079981,0.092167176,0.085542761,0.096739903,0.096809231,-0.031923912,-0.04636484,-0.062039018,-0.072203659,-0.075365692,-0.073441587,-0.065765448,-0.051924039,-0.022144971,0.09683615,0.096744195,0.195639119,0.187629953,0.182237983,0.17914331,0.177615285,0.17754668,0.177444473,0.17242296,0.163141966,0.155473083,0.09579017,0.154658467,0.081062451,0.052528571,0.012661739,-0.008915159,-0.017932368,-0.023367532,0.109772842,0.109783874,0.248616436,0.246852583,0.242126722,0.236501513,0.228428365,0.216613297,0.203716674,0.19463669,0.190850726,0.136988292,0.109765491,0.136114068,0.282623901,0.429225537,0.537733966,0.605358614,0.641180024,0.671718122,0.689625303,0.667853791,0.632244765,0.111488651,0.632310212,0.136077153,0.169631663,0.204394586,0.232799784,0.24310207,0.247286733
t88,0.870018482,0.870036125,1.468987942,1.445710301,1.379431486,1.299955487,1.213437319,1.109468818,1.015668631,0.956419528,0.937806726,1.062204123,0.870070696,1.245199323,1.539404273,1.860917449,2.21577549,2.444776058,2.562119961,2.664968967,2.731028795,2.652760983,2.526633263,0.877163649,2.537792683,0.965783715,1.052209735,1.138162851,1.240137696,1.352114201,1.435321212,0.247934813,0.247892276,0.093057099,0.081027506,0.06887971,0.060287239,0.054344484,0.051207509,0.051956416,0.059663824,0.089676748,0.290133722,0.247960071,0.636454915,1.036667788,1.382098754,1.635781864,1.796821959,1.88174308,1.950730552,1.987907088,1.929767596,1.842712509,0.247443737,1.840701566,0.240517833,0.223688598,0.189177542,0.142772797,0.111080518,0.100967054,0.081076935,0.081210673,-0.023861043,-0.034766279,-0.045240879,-0.052420206,-0.055564888,-0.053873133,-0.047635969,-0.036559172,-0.014308688,0.108788453,0.081053808,0.097479418,0.088530965,0.082512103,0.078730255,0.075544044,0.073282816,0.07312423,0.071820505,0.066476062,0.058697611,0.080416404,0.052125078,0.070053101,0.049199328,0.013916338,-0.005372864,-0.012752637,-0.017155457,0.103310271,0.10331664,0.243433629,0.241475536,0.236219046,0.22994492,0.221185139,0.20868904,0.195038442,0.185153864,0.180736144,0.127351458,0.103304392,0.134414282,0.269437442,0.40818401,0.513261453,0.579425125,0.614101346,0.642090385,0.657644947,0.636694183,0.603436425,0.10479632,0.603108659,0.126483703,0.156377293,0.187495343,0.216232936,0.23445045,0.241324817
t89,0.877796948,0.877806187,1.353787899,1.31505549,1.236600161,1.200619936,1.148553729,1.079242706,1.022107482,0.980757535,0.969737053,1.072005749,0.877758801,1.285859585,1.697871804,2.220982552,2.621977091,2.867235899,3.000696659,3.129157305,3.209480524,3.114302397,2.96109271,0.883852184,2.971680641,0.962954998,1.054508924,1.129630327,1.203421116,1.283348918,1.335380197,0.274183654,0.274132517,0.129980524,0.114549137,0.098720374,0.087584085,0.079405474,0.074598864,0.074932147,0.085160785,0.12795099,0.352294606,0.274213838,0.747362463,1.191177916,1.56014946,1.821282736,1.981500249,2.063011379,2.132594391,2.169950146,2.100470649,1.995123701,0.27374543,1.984892706,0.267639176,0.251970148,0.217503256,0.172449852,0.148398302,0.138901652,0.084113695,0.084265605,-0.033946853,-0.051473148,-0.067592479,-0.078171417,-0.081245452,-0.078639694,-0.069805168,-0.05444447,-0.020484945,0.102412358,0.084104188,0.09456639,0.088568158,0.084575996,0.08228451,0.081189133,0.080526382,0.07978911,0.07691732,0.069791675,0.061669841,0.082687087,0.056840107,0.066187248,0.045336891,0.012794935,-0.009152175,-0.018860674,-0.024133313,0.134194214,0.13420952,0.292370402,0.290326606,0.284743745,0.277851998,0.267832438,0.25308697,0.236459151,0.22304645,0.214490218,0.147355753,0.134183705,0.158081252,0.329195008,0.494339547,0.61474126,0.688992999,0.727778037,0.760750258,0.779581747,0.753313939,0.71077262,0.1362609,0.709102322,0.164876807,0.201789392,0.238810756,0.270009254,0.284668701,0.290670921
t9,0.992668986,0.992649376,1.045111656,1.028845668,1.01921761,1.021331668,1.023113489,1.017999887,1.006778836,0.994459271,0.991728306,1.032879949,0.992736518,1.208537102,1.61348927,1.978843093,2.38851428,2.639186621,2.756689548,2.850848675,2.899908066,2.806234837,2.682324648,0.990792155,2.67588973,0.989931405,1.050951362,1.087562561,1.093438506,1.082014084,1.062859178,0.339889261,0.339856454,0.10430725,0.08177906,0.061758286,0.048609756,0.040910436,0.039161753,0.043887435,0.059419261,0.112383661,0.315936951,0.339908493,0.660165747,1.062744631,1.418726475,1.684357123,1.852067648,1.936908979,2.000785796,2.031570375,1.967892519,1.873417739,0.339394268,1.858800467,0.333085509,0.315234044,0.273593414,0.211703723,0.155370098,0.124394295,0.031276241,0.031191232,-0.017139165,-0.027114511,-0.03752175,-0.04469775,-0.048040465,-0.04648618,-0.040635522,-0.03227682,-0.013056191,0.004765537,0.031174581,0.047435299,0.05340172,0.051862508,0.051196206,0.050526358,0.048948139,0.048281431,0.04847027,0.047747809,0.045443494,0.030659704,0.042256836,0.025098599,0.014864123,0.005693791,-0.002806155,-0.009266483,-0.011801234,0.135290502,0.135296854,0.170484129,0.160081263,0.150277022,0.142971552,0.138145996,0.135524603,0.135961036,0.144483713,0.166547277,0.166149833,0.13528437,0.197809579,0.294974425,0.408317374,0.501897535,0.563038041,0.594748087,0.619349304,0.631785765,0.609811486,0.576638984,0.136234795,0.575524713,0.149424921,0.165421729,0.178360034,0.187353006,0.189408015,0.181361415
t90,0.878771126,0.878632307,1.418242455,1.402359009,1.35220027,1.292425394,1.212769866,1.103778481,1.011234403,0.960963011,0.940662622,1.040769935,0.87878418,1.253377318,1.550560713,1.892636061,2.262804747,2.492063046,2.611296892,2.715381145,2.777233601,2.696600437,2.575767279,0.885638475,2.599188805,0.973718107,1.059785247,1.142333865,1.235970259,1.329182148,1.392285943,0.248851907,0.248808474,0.091828678,0.079577882,0.067491474,0.05893077,0.052977594,0.04990443,0.050856718,0.059069056,0.094444533,0.299037638,0.248878131,0.652925002,1.05984601,1.409018595,1.664161511,1.825651642,1.910581003,1.979944427,2.017222032,1.957179121,1.867164895,0.248298053,1.864083435,0.240825938,0.223847072,0.189348579,0.14235054,0.110216947,0.099850883,0.097586662,0.097692102,-0.024853209,-0.03643202,-0.046842489,-0.053849425,-0.05669656,-0.055127289,-0.048734955,-0.037424751,-0.016137553,0.093723163,0.097622223,0.086987644,0.080818444,0.07541208,0.071159482,0.068244502,0.066241384,0.064954266,0.062583268,0.057086274,0.052496597,0.097068168,0.053655472,0.085140564,0.060272526,0.021805668,-0.00566317,-0.013056464,-0.017619595,0.103252472,0.103259603,0.245273979,0.243284883,0.237805443,0.231284213,0.222277732,0.209564318,0.1958243,0.186080012,0.181221431,0.133407776,0.103245854,0.141424492,0.269116269,0.401635198,0.501843043,0.564717991,0.597414484,0.624047201,0.638742932,0.617673003,0.58454856,0.104796522,0.58419202,0.127104603,0.157382829,0.188760263,0.217795157,0.236056461,0.243099843
t91,0.860652328,0.860689223,1.444225192,1.428179264,1.374453306,1.306972265,1.216961503,1.099854469,1.013495088,0.975378275,0.951279283,0.997464418,0.860648096,1.210703373,1.517379999,1.89083159,2.195382833,2.425280333,2.55053091,2.658674955,2.722590685,2.645800591,2.537920713,0.867939293,2.567605257,0.958319187,1.049747705,1.137389779,1.227616429,1.332346678,1.409602284,0.249089994,0.249049542,0.105158325,0.092551398,0.080111833,0.071278452,0.065163541,0.061952304,0.062681165,0.070742121,0.101691836,0.283948439,0.249112858,0.610832058,0.991133025,1.322570553,1.568310489,1.725417596,1.808589287,1.875061495,1.911221773,1.859123838,1.781605017,0.248883648,1.781678146,0.244694889,0.229314337,0.195413698,0.151041039,0.123761088,0.113776251,0.107807726,0.10793443,-0.025461001,-0.036127344,-0.046123225,-0.053749528,-0.056762218,-0.05512413,-0.049025562,-0.038068157,-0.016751474,0.082099371,0.107849091,0.108760133,0.098658755,0.090840444,0.085806593,0.08292821,0.081486538,0.081371933,0.079927213,0.074814856,0.069150627,0.106899254,0.067502685,0.092926756,0.063428581,0.018037749,-0.0059189,-0.012920852,-0.017680578,0.111947455,0.111955725,0.256269023,0.254335714,0.248902109,0.242501394,0.233480862,0.22057528,0.20661115,0.196799262,0.193568941,0.146504162,0.111941171,0.132031929,0.247326026,0.38036341,0.484353144,0.550843827,0.58589397,0.613297289,0.628485618,0.610021172,0.581092117,0.113494974,0.582535911,0.136344995,0.168330478,0.201487341,0.230778774,0.247261121,0.253969532
t93,0.946467757,0.946440816,1.407938242,1.367686629,1.285068512,1.211194634,1.149918675,1.081048846,1.033223152,1.037534952,1.039369702,1.068658829,0.946487188,1.293198109,1.63109684,1.945914149,2.210206985,2.439954281,2.578378439,2.695215225,2.764848232,2.693788767,2.582665443,0.951202989,2.604148149,1.002641439,1.056769729,1.127014279,1.208507419,1.313897371,1.389035225,0.273857268,0.273819882,0.127831633,0.114673606,0.102506319,0.094346486,0.089165225,0.08688726,0.088405855,0.097262545,0.128109478,0.303709323,0.27387824,0.615437905,0.980053553,1.30129015,1.542626292,1.699250467,1.783049304,1.848325719,1.882978202,1.832326501,1.757924947,0.273901643,1.757671776,0.27267582,0.260075015,0.227616719,0.182869758,0.150206995,0.137746828,0.106839195,0.106944554,-0.022000065,-0.032567617,-0.043503735,-0.052485537,-0.055841673,-0.054105412,-0.04793277,-0.038440987,-0.014638439,0.07275115,0.106788486,0.21312204,0.203877822,0.19516331,0.187490106,0.181100726,0.175561979,0.171720609,0.167856812,0.160423845,0.154304609,0.10651052,0.156467184,0.097733654,0.068933383,0.022908565,-0.004127404,-0.01021732,-0.014855471,0.132940299,0.132949014,0.277054939,0.274897471,0.270286536,0.265711662,0.259241805,0.249473745,0.238956511,0.232639063,0.232033849,0.181859795,0.132934011,0.143790858,0.239682857,0.37381248,0.483199154,0.554771055,0.593255355,0.622658473,0.638707711,0.620082727,0.590756482,0.134733548,0.592450688,0.159958661,0.193319918,0.22620969,0.254619959,0.271600644,0.276263657
t94,0.936816156,0.936807811,1.371860504,1.342954636,1.267060041,1.174807787,1.137614727,1.080781579,1.03051126,1.030545712,1.035319924,1.056832314,0.936809719,1.255067706,1.545254707,1.9212538,2.262271881,2.483375072,2.601242304,2.709141254,2.774859905,2.690368414,2.553856134,0.943063021,2.562690496,1.009634137,1.05848515,1.127636909,1.175197482,1.257645369,1.33804512,0.254454855,0.254410838,0.080432515,0.067804487,0.055806991,0.047883197,0.04307898,0.041725189,0.044699279,0.055108887,0.090035335,0.300564655,0.254481224,0.663162337,1.081377264,1.441834248,1.70627894,1.874055995,1.962318484,2.03376394,2.071963824,2.010692363,1.918872179,0.253861583,1.914950708,0.245429266,0.226149215,0.188184133,0.13734385,0.100892078,0.089096505,0.122069135,0.122187465,-0.022773858,-0.034105547,-0.044912219,-0.051897574,-0.0548441,-0.053415444,-0.046955857,-0.035428744,-0.012686043,0.12303856,0.122004531,0.282129198,0.272815228,0.264897496,0.259598196,0.257359505,0.257411957,0.261510581,0.262951374,0.2502774,0.237172723,0.121828534,0.23290281,0.10981977,0.077716775,0.028796071,-0.004048449,-0.011255083,-0.015644832,0.109070541,0.109078146,0.224332777,0.222545521,0.219182607,0.215849077,0.210975644,0.203315006,0.194672849,0.18927709,0.189551443,0.140596103,0.109064102,0.117695844,0.221232541,0.343922575,0.439952981,0.501765616,0.535138921,0.562053003,0.577249988,0.559414991,0.53063571,0.110552158,0.531939471,0.131396008,0.158723932,0.18563748,0.208977721,0.222030529,0.224414999
t95,0.903478384,0.903483808,1.344162345,1.333227277,1.296350241,1.250362873,1.183680534,1.096248984,1.026743531,1.020770907,1.017185092,1.042371869,0.903537154,1.24215734,1.480788469,1.774085164,2.11534524,2.375581741,2.519754171,2.629111528,2.686214685,2.612067699,2.512394667,0.910116673,2.551178694,0.987917125,1.055027723,1.130661607,1.214636803,1.279170156,1.323410511,0.22086294,0.220827877,0.092717282,0.082533897,0.073057775,0.066694165,0.06271587,0.061086359,0.062322913,0.068834916,0.091150348,0.241971932,0.220881183,0.523512739,0.857764537,1.156946631,1.384914742,1.534659475,1.616251646,1.679351387,1.714522757,1.67550134,1.619038732,0.220866725,1.628635801,0.218538428,0.204261079,0.172227756,0.132524302,0.109210263,0.10057367,0.074873835,0.074910671,-0.022666443,-0.032952141,-0.042725191,-0.051950932,-0.053728659,-0.050944071,-0.04533508,-0.036238328,-0.015523925,0.031820919,0.074867018,0.160732359,0.156023204,0.152226627,0.149242684,0.146643654,0.144402325,0.143664494,0.140667677,0.134805024,0.130259708,0.074318439,0.128537893,0.064801306,0.044127151,0.014133115,-0.005241617,-0.013010208,-0.016938098,0.120998394,0.121004846,0.243282584,0.242020843,0.238876266,0.235627047,0.230165967,0.221083936,0.210510339,0.202682316,0.199376824,0.158609226,0.120994911,0.131215439,0.215624829,0.330728168,0.424924217,0.486867209,0.520334809,0.546045272,0.560422029,0.545608044,0.522852696,0.122559339,0.526837845,0.144696903,0.174418363,0.203506071,0.227044751,0.238622228,0.242096144
t96,0.904097557,0.904142559,1.409718633,1.40094769,1.356976867,1.297412395,1.214560151,1.105450034,1.022187471,1.016506195,1.019366026,1.021826982,0.904101133,1.26316607,1.466958046,1.739019632,2.031797409,2.254628658,2.377691746,2.48199749,2.542648315,2.476198196,2.388262033,0.910964847,2.429908037,0.989438891,1.054908991,1.137182593,1.233597398,1.317664385,1.37790823,0.217976044,0.217940699,0.092808573,0.082454859,0.072552988,0.065861161,0.06174801,0.060526367,0.063024377,0.072423179,0.102666065,0.25994659,0.217993857,0.545336427,0.879718598,1.174646369,1.396180226,1.539734898,1.616628458,1.676674904,1.709966121,1.669105363,1.609522549,0.217896519,1.61516075,0.215179157,0.202028837,0.172102136,0.133558894,0.109350206,0.100331668,0.06103491,0.061100028,-0.023761963,-0.034517039,-0.044354048,-0.052184481,-0.055651337,-0.054059982,-0.048157234,-0.038020622,-0.015317543,0.052541837,0.061028987,0.207421601,0.202250406,0.196819663,0.192470118,0.19011867,0.188290298,0.187106863,0.184235588,0.174810454,0.165082544,0.060268976,0.164257288,0.051016659,0.03607586,0.010023937,-0.005076662,-0.012068002,-0.016405312,0.112000165,0.11200704,0.225547327,0.224628232,0.222130571,0.219594011,0.21512633,0.207576114,0.199036271,0.194055058,0.196113878,0.165387546,0.111996282,0.14661526,0.21977974,0.323229474,0.409871246,0.46763089,0.499329538,0.524403386,0.538711196,0.524343736,0.501907544,0.113455039,0.505834958,0.134105318,0.161757721,0.189012328,0.211187422,0.2218876,0.224640411
t97,0.933116555,0.933129013,1.258269429,1.231983423,1.173259616,1.151592612,1.119761348,1.071461678,1.028074265,1.026132822,1.029317856,1.030278683,0.933184087,1.24184835,1.476014614,1.749343038,1.975947618,2.210214376,2.336312771,2.442641735,2.507303953,2.446204662,2.353348255,0.938391685,2.38134408,0.999121785,1.056877851,1.121427536,1.171627522,1.199954033,1.236690402,0.218382324,0.218348518,0.083068187,0.072858828,0.063415541,0.056811968,0.052470788,0.050404349,0.050954045,0.056181859,0.075901669,0.218815691,0.218399367,0.493004969,0.823820579,1.125300636,1.358746132,1.514177119,1.599820204,1.664597446,1.700503923,1.663946309,1.61170752,0.218417071,1.623517318,0.216026481,0.200567112,0.166738532,0.125619502,0.099988578,0.091070581,0.07897722,0.079013765,-0.022619164,-0.032809816,-0.042491477,-0.05074295,-0.052649874,-0.050394464,-0.044644859,-0.035933189,-0.017286612,0.036265008,0.07893452,0.197549045,0.193354845,0.189238831,0.186230779,0.180176258,0.175198629,0.171239659,0.166627541,0.158101499,0.150015503,0.0785015,0.147252187,0.070003718,0.048647214,0.015714705,-0.004748332,-0.011151724,-0.015550715,0.117769729,0.117775942,0.239533147,0.237683314,0.233686879,0.229418545,0.222804452,0.21242017,0.200377325,0.190719178,0.185501275,0.148542099,0.117766448,0.12112981,0.192603235,0.295356576,0.380894804,0.437767022,0.468810696,0.492395452,0.505869251,0.494200785,0.476234599,0.119320588,0.480948483,0.141183438,0.170437668,0.199148272,0.222476632,0.234898799,0.238549551
